_order	tweet_id	tweet_text	class_label
29	797877572155494402	Massive earthquake struck New Zealand overnight. I felt the quake here in Auckland, but the affected areas are a long way south of us.	other_relevant_information
42	797851086279147520	#NewZealand #earthquake Tsunami warning now downgraded to coastal watch - Radio New Zealand reports -	caution_and_advice
50	798277386928328704	musadellamusica: Please send your good vibes and prayers to New Zealand after our biggest earthquake yet.	sympathy_and_support
54	798236564757315585	Back to work Tuesday morning gift with torrential rain in Wellington and other parts of the southwest of the North Island! #earthquake #eqnz	other_relevant_information
69	797815388037779456	Hey @WgtnCC is the tap water safe to drink in Wgtn? Looks OK. No damage from #eqnz (so far) in southern hills.	other_relevant_information
83	798024685908672512	Sending good thoughts to everyone affected by the earthquake in New Zealand. Such a wonderful	sympathy_and_support
93	797833562615517184	5am and still havent been to bed. This is one long night ὣ4 #Eqnz #tsunami	not_humanitarian
122	798785416379801601	RT @taterjnz: Honored to thank crew of U.S. Navy P-3C for their critical relief efforts. #eqnz @usembassynz	rescue_volunteering_or_donation_effort
123	800485154502414336	Pressure on local government to fix earthquake damage #FederatedFarmers #agchatnz #eqnz	infrastructure_and_utility_damage
130	797803654032068608	Video from 40min ago by Tagi320 in #Christchurch with sirens head! #Earthquake #Tsunami #NewZealand #eustorm	not_humanitarian
140	797828035466514433	RT @HeralddeParis: Search and rescue has begun #eqnz	rescue_volunteering_or_donation_effort
147	797919991651700736	New Zealand 7.8 earthquake kills at least 2	injured_or_dead_people
149	797994468251025410	Rule 3 for successful predictions. Exploit the deaths and damage for publicity for yourself. #eqnz #nzquake #whataguy	infrastructure_and_utility_damage
160	800602230290259968	#Kaikoura resident Diane talks to Red Cross volunteers amid worries her home will be red-stickered  #eqnz	rescue_volunteering_or_donation_effort
161	798152005315272704	What happened in New Zealands magnitude 7.5 earthquake	other_relevant_information
165	798595960192409600	RT @NZMorningReport: NZDF helicopters have begun a second day of evacuating people from Kaikoura and delivering aid #eqnz	displaced_people_and_evacuations
169	798816763869687808	The cow rescue may well be the most iconic story out of all the other earthquake news ὤ8ὠ2	rescue_volunteering_or_donation_effort
195	797790587755712512	Well tsunami might be a thing in New Zealand #pray	not_humanitarian
199	798003886531317761	RT @quillfeather: PHOTO GALLERY: Magnitude 7.5 #earthquake leaves a trail of destruction in #NZ  #eqnz	infrastructure_and_utility_damage
212	797891469562392576	Swathes of coastal NZ has scary evacuation sirens blaring. But predicted 5m waves isnt the same as Japans 39m whopper in 2011.	caution_and_advice
233	798732209616142337	ANOTHER broken building not on the WCCs EQ prone buildings list. #eqnz	infrastructure_and_utility_damage
234	797801588739829761	RT @TheREALTMGIJane: Lyall Bay, Wellington, New Zealand - Live Stream  #eqnz #NewZealand #tsunami #warning	caution_and_advice
251	797815093761167360	RT @hookedonline:  Chile and Argentina hit as well. #eqnz	not_humanitarian
255	797849566179655680	Powerful 7.4 earthquake strikes near Christchurch, New Zealand - BBC News  #worldnews	caution_and_advice
