_order	tweet_id	tweet_text	class_label
71	1167999310849441794	Cone now up to Hampton Roads	other_relevant_information
160	1168268470275981313	@mi_mcca @FwJesus Thank youὤF I needed to hear that. Please pray for all of us that are in the path of Hurricane Dorian, especially the people in the Bahamas. God protect all of us I pray in Jesus Christ our Savior, Amen ὤFὤFὉ5	sympathy_and_support
166	1168147056696995842	While recent forecasts have the track of #HurricaneDorian remaining off-shore, JEA is still preparing for major wind &amp; water impacts. Storm tracks can change rapidly, so visit our Storm Preparation page for tips to protect your family and property.	other_relevant_information
182	1167510590404911104	Please pray for the people of Florida. I have a little place there that is directly in the path of hurricane Dorian but Im safe in Canada and a house can be repaired but millions are there and this wont be good, it could cause catastrophic damage and probably fatalities.	sympathy_and_support
215	1167854497688952832	We @TheEndoSociety proud to be partner with @AmDiabetesAssn @JDRF @AADE @AACE @Insulin4LifeUSA and industry @DiabetesDisast1 to support patients in need of supplies. Donate to @Insulin4LifeUSA today.	rescue_volunteering_or_donation_effort
259	1167844853092421632	Dear Floridians, why do you always panic and buy all of the bottled water at @Publix before hurricanes?! ᾒ6ἿC‍♀️ So. Much. Plastic!! Fill up your reusable bottles (or bigger containers!) with our lovely tap water from the aquifer Ὀ1ἿC‍♀️ #hurricanePSA #Dorian #PlanetOrPlastic	other_relevant_information
264	1168400780174381056	Hurricane Dorian is currently slamming the Abaco and Grand Bahama Islands, where residents say their homes have been flooded and roofs blown away. Live updates:	other_relevant_information
300	1167827080375132161	WATCH LIVE &gt;#Dorian now has winds up to 150 mph &gt;This is just shy of a CAT5 storm! &gt;Catastrophic damage in The #Bahamas  #gawx #flwx #scwx #ncwx #Savannah #Atlanta #Orlando #DaytonaBeach #Miami #Jacksonville #Charleston	caution_and_advice
344	1167533810810048514	Gov. Ron DeSantis urged Floridians to make preparations for a seven-day power outage after issuing a state of emergency for all 67 counties as Hurricane Dorian gains strength on its path toward Florida. Quite THE STORM coming in! ENTIRE STATE! ὠE #QAnon #Q	caution_and_advice
352	1168214251510648832	Good grief. His family needs to get him some medical attention before he kills us all. Ὢ9Ὢ9Ὢ9Ὢ9	not_humanitarian
373	1168219217298100225	Cars flipped over by Dorian in the Bahamas. Reports of extreme damage &amp; storm surge in Marsh Harbour / Elbow Cay / Great Abaco.	infrastructure_and_utility_damage
402	1168356734462844928	Hurricane Harvey killed 68 people, none of whom died of storm surge. Even if Dorian doesnt make landfall in the US, that doesnt mean it couldnt be deadly.	injured_or_dead_people
439	1168365767273963520	RT @iTolj: @CaptRogerVictor @DrKimWood Dorian is 1696x times more Destructive	other_relevant_information
458	1167896739967205376	So Florida should just donate all those unnecessary hurricane Dorian supplies to the Carolinas and enjoy this extended Labor Day weekend.	rescue_volunteering_or_donation_effort
472	1168287309671911424	Official statement form the Brennan Carmichael’s: we are closely monitoring the path of Hurricane Dorian as well as Dominos Pizza Tracker and will heed all evacuation orders and knocks on the door from the pizza guy.	other_relevant_information
550	1168208181069303808	#HurricaneDorian is predicted to move very slowly over the next few days. If it were to affect Maryland, that likely would not happen until late this week. Now is the time to make sure you have a disaster supply kit and an emergency plan. Follow trusted local weather forecasts.	caution_and_advice
583	1168262228941910021	.@kevinrolston Apartment Compmex in the Bahamas totally destroyed!	infrastructure_and_utility_damage
663	1168388404125601792	Two years ago, Hurricane Irma spawned tornados destroyed mobile homes throughout the county. This time, residents prepare and hope for the worst.	other_relevant_information
677	1167646505441906689	@paulacblades001 @TheBadDadder #Dorian #WeatherManipulation #CabalTakedown #HOTAugust #TheStorm is here. September declared Emergency Preparedness Month.	caution_and_advice
705	1167850035113058304	Large lines form at big big box and grocery stores as people return plywood, batteries, water, gas cans and canned food they would normally never eat except during nuclear attack. #Swfl #HurricaneDorian path #Dorian @MattDevittWINK @DonKeehotey	not_humanitarian
707	1168313098823962630	To give the most open roads for possible evacuations, Florida @GovRonDeSantis has suspended tolls on the Florida Turnpike and eight other toll roads around the state. See the complete list here:  #HurricaneDorian #Dorian	displaced_people_and_evacuations
715	1168341017512296453	Im going to donate 50% of my profits over the next week to help #Dorian recovery. For this purpose I will accept offers at 10% off anything in my eBay store - just send offer and mention #DorianRelief.	rescue_volunteering_or_donation_effort
800	1167985025037389824	National VOAD members are preparing to respond to communities affected by #HurricaneDorian. If you would like to volunteer or donate in Florida, please visit . #VOADMovement	rescue_volunteering_or_donation_effort
867	1167954917337600001	Unseasonally high tides will make for a higher threat for coastal surge and flooding from #Dorian. 2 high tides (and 2 low) per day, will bring the highest threat for coastal problems. Tuesday will be even worse potentially with the storm closer.	other_relevant_information
934	1167796692793602048	Atlanta (GA) WSBTV: Atlanta Motor Speedway opens for Hurricane Dorian evacuees. More #Atlanta #news -	rescue_volunteering_or_donation_effort
939	1167865299414110208	RT @balleralert: State Of Emergency Declared In Three States As Hurricane Dorian Approaches U.S.	caution_and_advice
952	1168247264357142528	Evacuations have been ordered &amp; school has been canceled. #thankGodwedidntchanceit #dorian ✌ἿDὤCἿDὤFἿD	displaced_people_and_evacuations
1013	1168234473797902337	Get Madden 20 Upon Release! BREAKING: Catastrophic damage near Marsh Harbour on the #Abaco Islands in the #Bahamas which is currently in the eye of Hurricane #Dorian:	infrastructure_and_utility_damage
1052	1168166915140935680	RT @GOPPollAnalyst: Hurricane Dorian. Mandatory evacuation in Palm Beach County areas.	displaced_people_and_evacuations
1070	1167932580093542400	RT @pink_funk: While we are breathing a sigh of relief here in South Florida, we gotta pray for the Bahamas y’all.	sympathy_and_support
1076	1167839338073182208	How did we call the path of Hurricane Dorian so wrong?—Meteorologist at whatever Network Oh well, now its time for our latest Climate Change news. It looks as if Florida will again be under water by 2023, officials @NOAA said in a report released yesterday—Same dude.	not_humanitarian
1131	1167539508121878530	Blood Donations Needed in Preparation for Hurricane Dorian	rescue_volunteering_or_donation_effort
