_order	tweet_id	tweet_text	class_label
12	1063463324879208448	This guy is demented &amp; always has been. Everything WRONG in CA can be laid at this commies feet. But on the other hand the brain dead zombies of LaLa Land keep electing this piece of human waste. So I guess ultimately its their own damn fault. Yet they want OUR $ for fires	other_relevant_information
93	1061216095351169024	Firefighters, inmates work to battle California wildfires @msnbcLockup  #lockup	rescue_volunteering_or_donation_effort
95	1065038545008521217	How much did the California fires Cost your husband has the contract for the new Rail link the exact same path as the fire I guess it doesn’t cost as much to buy out burned up places,,DEW	not_humanitarian
118	1061350732727644160	Fires are dangerously polluting Californias air. Some cities are handing out masks  via @latimes	other_relevant_information
131	1065043680862584832	#Repost @douglaselliman with get_repost ・・・ In the wake of the Hill and Woolsey fires in Southern California, Douglas Elliman is taking steps to help both the victims and first responders	rescue_volunteering_or_donation_effort
152	1062385358229377024	The home of ex-Red Sox outfielder and current Phillies manager Gabe Kapler was destroyed in the California wildfires.	infrastructure_and_utility_damage
183	1061319790340452352	#Trump, aka President Fuck Nuts blames California for the fires, when Californias forests are FEDERAL LAND. California controls 2% of its forests. If mismanagement is to blame for the fires, its #TrumpAdministration who mismanaged it. #LiarInChief #hypocrite #TrumpTreason	other_relevant_information
199	1061585860926291968	Sunday November 11 - The Washington Post Todays Headlines: At least 25 dead as wildfires leave trail of destruction in California; Amid a political minefield, the Army prepares at the border for a migrant caravan Via @washingtonpost	injured_or_dead_people
208	1062905042670403584	RT @GarofaloWX: #CampFire death toll continues to rise.ὢA	injured_or_dead_people
211	1061459900000362496	When #disaster strikes  serves. Before, During and after a disaster we have your family covered. Death toll rises to 25 as 200,000 flee the most destructive fires in California’s history	injured_or_dead_people
225	1065266661639495680	Thousands of homes burned to the ground, but the trees were still standing. The science behind the Camp fires monstrous path:	infrastructure_and_utility_damage
250	1065710216141000707	A special thank you to the real-life superheroes working tirelessly to preserve life and property in the battle to defeat the California wildfires. Looking to donate? @RedCross and @Habitat_org are on the ground supporting the victims. #CampFire #WoosleyFire #CaliforniaWildfires	sympathy_and_support
279	1061384431917707264	Kourtney Kardashian, Will Smith, Orlando Bloom and more celebrities share updates on the fate of their homes as a result of horrible California wildfires. (via @toofab)	infrastructure_and_utility_damage
364	1061322140517990401	@realDonaldTrump All you idiots mad at DJT for his tweet, truly dont get why the fires are so massive. Its called forest management!! California has so many idiots making laws to protect a frog or a bird but not from having massive deadly wildfires. Its no coincidence left coast burns evry year	not_humanitarian
370	1064069443750309888	RT @washingtonpost: Opinion: The California fires remind us of our common humanity	other_relevant_information
378	1064449906901958656	Lie-about-everything Democrats Attack @realDonaldTrump For Saying exactly What The Democrat-led Little Hoover Commission said About CA Fires #IgnoredByCorruptDemocratMedia	not_humanitarian
379	1061297114393796608	@terit007 @Ray_Rayisok @RealJamesWoods @Alyssa_Milano Really? Heres your presidents only tweet on the deaths and devastation. What a caring guy.	injured_or_dead_people
399	1067141014329147393	White Labs is proud to stand with Sierra Nevada and members of the craft beer industry as we work together to raise funds for those affected by the Camp Fire.	rescue_volunteering_or_donation_effort
452	1064226201072476160	At #9 on this week’s #KISSTop40 is @JonasBlue @LiamPayne &amp; @lennonstella with #Polaroid ὏7 Its been a sad week for Liam and other celebs as their homes have been damaged due to a California fire ὡ4 We send our best wishes Ὁ5  ὐ8▶️//bit.ly/KISSKUBE	sympathy_and_support
541	1065633037604532224	During the 1850s there was a high demand for wood in California (to fuel the gold rush). Entrepreneurs began planting eucalyptus trees from Australia. Cool fact about the eucalyptus: they germinate by fire so their oil and bark is extremely flammable. Now California is burning.	not_humanitarian
558	1061458623715557376	@realDonaldTrump California is on fire and you’re pointing fingers! People are losing their homes and lives. Have some empathy and compassion. The fact that you are the way you are and you are in charge of this country is nauseating!	other_relevant_information
614	1061322242129223680	The Butte County Office of Education has established the Butte County Schools Fire Relief Fund through the North Valley Community Foundation to help schools impacted by the Camp Fire. Donations can be made online at:  Learn more:	rescue_volunteering_or_donation_effort
618	1064478923847696384	Confusing Paradise” for Pleasure” was an easy error for idiot Caligula to make. As was insulting devastated victims w/his insensitivity.	not_humanitarian
651	1061350855167795200	Spreading love to everyone affected by the California fires. Going to donate supplies ASAP. If anyone knows other/better ways to help please let me know.	rescue_volunteering_or_donation_effort
679	1062616561754759169	RT @InsideEdition: Gerard Butler and Miley Cyrus lose their homes to the California fires.	infrastructure_and_utility_damage
718	1065705443383697408	@Gintonious Simply bc a people R isolated doesnt constitute happy or peaceful. That reminds me of the green philosophy of leaving a forest unmanaged bc its natural, but it results in forest fires note California, Washington &amp; Oregon in USA. Theyre a fierce ppl who may need help.	requests_or_urgent_needs
739	1061313806347968512	Instead of offering help and condolences President Trump this morning made threats against California as the state deals with hellish fires. This is just one response from the amazing firefighters who keep us safe and sometimes pay with their lives. #Californiafires	not_humanitarian
808	1064422235077656581	RT @VABVOX: Here are resources for #CaliforniaFire victims and the best ways to contribute	rescue_volunteering_or_donation_effort
838	1061321892236275712	Here @realDonaldTrump, this will help you understand why CA is having such bad fires now. It has nothing to do with forrest management. Its because of drought conditions, low humidity, &amp; high winds. Why the California wildfires are spreading so quickly.	not_humanitarian
854	1062122398038712322	RT @SGVTribune: Damage from Hill fire closes Leo Carrillo State Park, one of California’s most popular campgrounds	infrastructure_and_utility_damage
855	1061319148091826176	@ChellaNorvell @beveragegod There are 3 or 4 large fires in California North #campfire south #Wooleyfire are the biggest.	other_relevant_information
876	1064338549460238337	IT IS OVERWHELMING: The Camp Fire is the deadliest wildfire in California history, and has destroyed more than 9,000 homes. Officials believe it will continue to burn, with Cal Fire not expecting full containment before Nov. 30.	infrastructure_and_utility_damage
901	1061270955664818176	First thing he talks about is funding, and not the citizens who lost their lives, homes, etc. How comforting ὠC #campfire	rescue_volunteering_or_donation_effort
963	1065477709520809991	Happy weekend! Its been a rough time for all those affected by the wildfires in California, please donate to the @RedCross if you can, lots of displaced people, and thousands of pets have been rescued by the @HumaneSociety which also needs donations. #californiawildfire ☮️	rescue_volunteering_or_donation_effort
1023	1061738827734233088	California Firefighting officials lanbast deadly New normal Global Warming fueling conditions-exponentialy worse than even 10 years ago--whipping up the ferocious winds exacerbating deadly wildfires, as Trump blames them &amp; vows to cut their funding  msnbc	other_relevant_information
1043	1065775913512591361	The Environmentalist Theology Of The Left Is Fueling The Raging California Fires: @realDonaldTrump ▶️Refusal To Clear The Underbrush ▶️Blocking Controlled Burns	not_humanitarian
1044	1065989941669363712	Kamala Harris; The California fires are a Trump and right wing conspiracy, theyre just a lot of campfires. Kamala Harris = Ὂ9 head	other_relevant_information
1048	1066741207349559297	FYI: Death Toll from Californias Deadliest Fire Ever Hits 87	injured_or_dead_people
1152	1066952218761457665	The Camp fire burned for 2 weeks, killed at least 85 people.	injured_or_dead_people
1181	1062142975982084096	@NikkiKARE11 @janashortal @kare11 This assessment of California’s fire issues. It is not climate! It is overcrowded overgrown forests filled with dead diseased trees and vegetation. 30 years or research have proven it.	other_relevant_information
1245	1061202515763585024	My thoughts and prayers are with everyone that’s being affected by the current fires in California. We must keep the love in the air thicker then the smoke and be there for one another in this very tragic time. #CaliforniaFires #WildFires #LACountyStrong #ButteCountyStrong #HOPE	sympathy_and_support
1279	1065574384033849345	A huge thank you to @doterraHHF, local law enforcement, and Wellness Advocates who helped distribute Emergency Relief Kits to families effected by fires in California! Our hearts are with you!	rescue_volunteering_or_donation_effort
1297	1065679336148070400	RT @buckupcamper: I donated this week’s @farmfreshtoyou box to the #CampFire survivors	rescue_volunteering_or_donation_effort
1300	1065239113765408768	A California town opens up for hundreds of displaced people from the deadly #CampFire to have a #Thanksgiving meal. Said one person: It was hard to justify sitting have this big feast while other people are in such need.  #Recharge h/t @yukvon	displaced_people_and_evacuations
1313	1065758775154495488	RT @fox6now: Man, daughter spend Thanksgiving driving RV filled with donations to Camp Fire victims:  /	rescue_volunteering_or_donation_effort
1347	1064141936590606336	#Trump tweet about California fires: Firefighter union rips President Trump for what he said about California wildfires: CBS News  | More w/ Eco-Search:	not_humanitarian
1371	1062435934275289088	These pics () out of Northern California are unreal! The death toll is now at 42, making it the deadliest wildfire in recorded state history! @NBCConnecticut #NBCCT (pic - Noah Berger, AP)	injured_or_dead_people
1373	1064206364136931330	Displaced Camp Fire victims living in tents will have to prepare for rounds of soaking rain, local flooding and highs only in the 50s later this week:	displaced_people_and_evacuations
1429	1061156947829776384	To my dear friends and acquaintances who live in California: May you and your loved ones remain safe from the fires. xo #CaliforniaWildfires	sympathy_and_support
1436	1065684561089216512	RT @FiveThirtyEight: Californias wildfires could mean a generation of lung problems.	caution_and_advice
1445	1063122653710614530	$$$ for illegals , Government salaries and retirement packages are more important than California citizens and their homes.	not_humanitarian
1495	1061763059197403136	Ὢ8California Fire Department &amp; State Government Officials are reporting the Death Toll for the State Wildfires is at Least 25 Dead &amp; many more hurt &amp; missing. SAR Personal are finding Bones,Ashes, Burnt Skin,Body Parts from both Humans/Animals. They fear the Death Toll will rise.	injured_or_dead_people
1538	1061188692197498881	Thousands of people displaced, a town gone, reported deaths, and this is what you are tweeting???	displaced_people_and_evacuations
1550	1061329144666095618	Thousands of residents have been forced to evacuate as #wildfires sweep across California:	displaced_people_and_evacuations
1591	1067110258940788736	We are tracking claims about the California wildfires, including this one from President Donald Trump that there is no reason for these massive, deadly and costly forest fires in California except that forest management is so poor. Thats False.	other_relevant_information
1606	1063445132786221056	RT @jilnotjill: 63 confirmed dead, 631 people missing, and a charred area thats nearly the size of Chicago.	injured_or_dead_people
1614	1063997314375839750	TONIGHT: The death toll rises in Californias devastating wildfires, a viral video from a Chipotle restaurant in St. Paul leads to the managers firing, the Winter Carnival gets underway in Rice Park, and @LisaMeadowsCBS has your forecast -- @WCCO at 10.	injured_or_dead_people
1641	1065469202889302016	Aaron Rodgers is donating $1 million to relief for those displaced by California wildfires. @StateFarm will donate $1 for every retweet of Rodgers’ tweet up to $1 million. Just use this hashtag when retweeting: #retweet4good	rescue_volunteering_or_donation_effort
1663	1064217395072512000	#CaliforniaFires: To see what’s happened here, nobody would have ever thought this could have happened,” says @realDonaldTrump. Trump Visits #California Devastated by #Wildfires, Pledges Federal Help With Forest Management | Read the full story:	other_relevant_information
1694	1064872842209214465	The Camp Fire death toll has hit 79 and ~700 people are unaccounted for. Current estimates are that more than 10% of homes have burned in an area where the vacancy rate is &lt;1%.	injured_or_dead_people
1724	1063087693423349760	@Stu_Mundel This is Nora Cohen of @BigHeartRanchCA , she rehabilitates horses at a ranch in Malibu. She is leading a blind horse with no eyes away from the fires. #jasonryanphoto #malibufires #WoosleyFires #photooftheday #horses #California #CaliforniaWildfires @WorldPressPhoto	rescue_volunteering_or_donation_effort
1755	1061393137736663040	If youre near the California fires please please please stay safe	sympathy_and_support
1819	1064254738714157056	#CampFire death toll has risen to 71 people, according to @ButteSheriff. Read about how the Butte County blaze has affected Sac State:	injured_or_dead_people
1871	1061350885928787968	Climate Scientists view of wildfires (not hyperbolic)	not_humanitarian
1945	1064426756055187457	Alexa, play My Hero by the Foo Fighters Foo Fighters Dave Grohl cooks barbecue for firefighters battling California wildfires	rescue_volunteering_or_donation_effort
1972	1065263110674628608	RT @TIME: 84 dead in California wildfires, 870 still missing: the latest	injured_or_dead_people
1993	1065944629462396928	RT @FirsterAmerica: Actually, Even California Says Trump Is Right About the Wildfires | RealClearPolitics  #MAGA	not_humanitarian
2038	1064791908755550208	CNN: Schools will be closed on 11/26/18 due to California Wildfire. Heres a list of all schools closed that day :  Spread the news	caution_and_advice
2099	1064115633363853313	I didnt give Trump the credit he deserves. I said he was the dumbest President, but after blaming Californias deadly fires on not raking leaves I must say I clearly understated his stupidity. The only reason hes not the dumbest human, is the fact that he has followers.	not_humanitarian
2104	1062178967573094401	Death toll in Northern Californias #CampFire jumps to 42, deadliest wildland fire in state history	injured_or_dead_people
2153	1061172297879318528	RT @Deligracy: Thinking of any of you affected by the California fires ❤️ sending my love and remember to stay safe and help others x	sympathy_and_support
2168	1065595013248233472	Evidence of DEW in genocidal California wildfires  Im combining CA fires #CampFire #WoolseyFire info w/ recent 9/11 thread because neither tragedies will ever make sense without studying the use of dark weapons technology Amazing precision in destruction	not_humanitarian
2169	1064748630270185472	@NFL @RamsNFL Did you just launch fireworks? In California? In a stadium just 4 miles from where people were killed last week due to raging fires? #wtf	other_relevant_information
2182	1064669022829142016	This specialized truck can turn air into clean drinking water. Miami-based Watergen USA is sending it to California to assist in the deadly wildfires	rescue_volunteering_or_donation_effort
2188	1063482774160474112	California wildfires leave at least 66 dead, more than 600 missing. Continue to ὤFἿB for those impacted and those helping rescue.	injured_or_dead_people
2208	1065642220760518656	Aaron Rodgers Slammed By Brother Jordan For Not Calling Parents During California Wildfires After Donation Video Plea Goes Viral  #CelebrityNews #AaronRodgers #CaliforniaWildfires #JordanRodgers #Celebrity	rescue_volunteering_or_donation_effort
2209	1061277240338472965	The #CampFire is now the most destructive fire in California history as the death toll, area burned grows around Paradise:	injured_or_dead_people
2224	1065597675163320322	Green Bay Packers quarterback Aaron Rodgers has announced that hell donate $1,000,000 to help the victims of the California wildfires.	rescue_volunteering_or_donation_effort
2298	1061382771552198657	New story on NPR: Wildfires Across California Kill At Least 9	injured_or_dead_people
2321	1062368993330282497	Hurricane-force gusts will fuel one California fire while another blaze leaves 42 people dead  #Utah	injured_or_dead_people
2330	1061358013364211712	Seeing those pics of animals suffering in the California wildfires is heartbreaking Ὁ4	other_relevant_information
2343	1061317571817824256	Hold your horses evac and response team is a local non profit that aids in natural disasters. They have been in existence since the mt diablo fires. Please consider donating so they can help in disasters like the camp fire happening now.	rescue_volunteering_or_donation_effort
2348	1061456927434178563	Twitter will still ban him if they have the slightest opportunity James Woods Uses Social Media to Help Find Missing People in California Wildfire	missing_or_found_people
2359	1064474118307946496	RT @hipEchik: How to help survivors of the Camp Fire in Butte County  #CampFire via @sfchronicle	rescue_volunteering_or_donation_effort
2380	1063486282460852225	There are also the stretched out disasters of US wars of choice (400,000+ dead in the middle east) And 30-40,000 deaths annually due to car wrecks And how many thousands from cancer/pollution/disastrous policy?	injured_or_dead_people
2385	1065577766622380033	RT @CBCAlerts: Update: At least 86 now dead in California wildfires, 563 people still unaccounted for.	injured_or_dead_people
2407	1065459111775485952	#Raiders donated $200,000 to the North Valley Community Foundation and $50,000 worth of essential supplies to assist in relief and recovery efforts resulting from Camp Fire in Butte County. Raiders owner Mark Davis went to college at nearby Chico State	rescue_volunteering_or_donation_effort
2424	1061258892972380160	Please consider going to  and making a cash donation (specify in the comments that it’s for the Paradise fire). We have resource centers in the area and will be working with the Red Cross and FEMA to get supplies and other resources to those affected.	rescue_volunteering_or_donation_effort
2436	1064379156488540160	Therere fire survivors &amp; children tonight thru no fault of their own shivering, w/o comforts, MED care or loved ones (some dead, others missing or separated), homeless with sick in crowded shelters, cars, flimsy tents or cages, vulnerable, little hopeSend help/ release caged!	requests_or_urgent_needs
2457	1064926573462093824	I’m still in touch everyday with people who are trapped in the Camp Fire evacuation zone. They don’t know when they’ll be able to leave or if they’ll run out of gas first. Mostly they’re afraid of tomorrow’s rain	displaced_people_and_evacuations
2503	1063273358459117568	Death Toll Jumps to 63 in Northern Calif. Wildfire | NBC 6 South Florida  via @nbc6	injured_or_dead_people
2513	1061324053808644097	unlike 45s accusations, the @latimes has an informative story today on how #CampFire started and why CA fires grow so fast. HINT: Its not re forest mismanagement	other_relevant_information
2576	1061160485364613121	the camp fire in Paradise California is growing way too fast. Many people have gone missing and are trapped. Please be praying for all those who have lost loved ones and their homes.	missing_or_found_people
2594	1061263238787203072	#WoolseyFire evacuees: Airbnb has activated its Open Homes Program to help people whove lost their homes and relief workers deployed to respond to the Hill and Woolsey fires in Southern California. Theyre also recruiting hosts. Info:	rescue_volunteering_or_donation_effort
2627	1064598586443399169	The presidents inability to understand how and why wildfires in California are so destructive is both insulting to the communities ravaged by these disasters &amp; willfully stupid. Climate change must be a top legislative priority next Congress	other_relevant_information
2634	1066357323139112960	And the scientists will have to reevaluate our weather after the California fires.	not_humanitarian
2653	1066314972337238017	Wonderful man, Mr. Wilson Wow, Who lives in California. Town destroyed by the fire School gone! . He is donating money the students EACH STUDENT! $1,000. NO strings attached!	rescue_volunteering_or_donation_effort
2673	1064218192002854914	RT @angelijka8: California ‘war zone’: 63 killed, 600+ missing in raging wildfires (HARROWING VIDEOS)	injured_or_dead_people
2783	1061781324116054018	This is the most destructive wildfire fire in Californias history. The town of Paradise has been completely destroyed. Nov 2nd, over a 24 hour period, CA experienced more than 3 dozen	infrastructure_and_utility_damage
2819	1061708362008719363	I liked a @YouTube video  talking about the California Fires	not_humanitarian
2920	1061350666814320640	Republicans are watching the entire state of California burn down and have refused to act on #ClimateChange and disasters cause by it— including withholding OUR TAXPAYER funds to fight it. Enough. The terrifying science behind California fires—ὄ7ἿB	not_humanitarian
2978	1064236900750307328	Please open your hearts and give. How to Help Camp Fire Victims	rescue_volunteering_or_donation_effort
3048	1063980478980534275	California wildfires claim over 1,000 missing - News - NHK WORLD - English	missing_or_found_people
3059	1066054416686551041	RT @psychdr100: Ryan Zinke Blames Radical Enviros for California Fires  via @RollingStone	not_humanitarian
3068	1063264269515411456	RT @AllanMargolin: AS CLIMATE DENYING DONALD BLAMES VICTIMS - CA fires death toll climbs to 63; number of missing jumps to 631	injured_or_dead_people
3094	1063261618895613952	.@GOPLeader PLEASE advise, this INDIVIDUAL that the FIRES in CALIFORNIA are REAL! PEOPLE have DIED 51!	injured_or_dead_people
3111	1061236366451896320	#ClimateChangeIsReal and you are a horrible, horrible human.	not_humanitarian
