_order	tweet_id	tweet_text	class_label
18	1168180307293437952	I truly tire of these endless storm scare stories. CAT 5 world ender ! Ive been through a dozen of these and theyre never more than a windy night, mild flooding, and a few broken windows. The hysterics are irresponsible. Dorian will be a TS by the time it sees Jacksonville.	other_relevant_information
24	1168209797390450690	Praying for all affected by the storm ⛈ my heart aches for you, stay safe.	sympathy_and_support
101	1167669574990540800	Dorian sounds like a fuck boy name so I know this storm gon do damage	infrastructure_and_utility_damage
115	1167741713454174208	@THATAllenCovert Praying for everyone in the path of Dorian	sympathy_and_support
123	1168205882003525633	BREAKING NEWS: LIVE UPDATES: Major flooding and heavy winds have already caused extreme damage on the Abaco Island in the Bahamas as category 5 Hurricane Dorian is about to make landfall. #Dorian	infrastructure_and_utility_damage
225	1167542482248376321	@snickersmommie @TiggyBean @Elvis_cat @tweetypie54 @LilyLuWhoT @Pandafur @timhoyt14 @I_Am_Luka @whskr @GeorgeTheDuck @BloomNight2 @TinyPearlCat @RealFakeGator @WinstonTabby @PeaceCritterz @clingycat @ginacuccu @Bea_Bells @fairhope71 @3phibotticelli @BorisKitty @Frankencat1 @SquirtTheCat @lucky_GSD @GinaTheMinPin @PuppyNumber7 @AngelSaylor0517 @moothemousecat @MariaPulk @cybercat919 @Meow_Girls @sanjeethecat @MickeyShortTail @ellnhank @claptonterrier @TiggerHaywood @RaphaelGingrBoy @_FinnDawg @danapixie @kenobe_wan @JinJinDoggy @isagold @inquarters14 @CinniMini2 @cherylpoestone @SkittlesFriends @Hf_Fulvia @TattleCat @3coolkatz @KlamathTheHorse Sending Love &amp; Healing Light your way, that Mom will feel better soon &amp; Hurricane Dorian will not inflict any damage. All of your Anipals are standingin the gap, &amp; are praying for all of you	infrastructure_and_utility_damage
234	1168112195475054595	Tropical Storm Force winds extend 105 miles from the center of #Dorian. This is why a Tropical Storm Warning is in effect for our entire coastline @CBS12 #tropics	caution_and_advice
236	1168238784300945408	The damage caused by Dorian already and thats not even half of it. I.	infrastructure_and_utility_damage
274	1168315534204473344	If you really want to help victims of #HurricaneDorian donate dollars to @RedCross &amp; @ifrc Its easy to do on the website at  - theyre at work in the Bahamas even as we tweet. #SanDiego vols, too!	rescue_volunteering_or_donation_effort
298	1168309353595777024	2 weeks of school followed by an evacuation.	displaced_people_and_evacuations
