tweet_id,tweet_text,class_label,predicted_label,confidence,entropy
798064896545996801,I feel a little uneasy about the idea of work tomorrow when the aftershocks are still so strong. #eqnz #wellingtonearthquake,other_relevant_information,caution_and_advice,0.9,
797913886527602688,"#eqnz Interislander ferry docking aborted after huge 7.5 magnitude quake, sailings on hold",caution_and_advice,infrastructure_and_utility_damage,0.9,
797867944546025472,Much of New Zealand felt the earthquake after midnight; waking to discover how much damage,other_relevant_information,infrastructure_and_utility_damage,0.9,
797958935126773760,"Noticing a lot of aftershocks on eqnz site, but we seem not to be feeling them. What about the rest of Wellington?",sympathy_and_support,caution_and_advice,0.85,
798594044343353344,RT @SimonMakker: Feedback on the @NZRedCross team here in #Kaikoura has been overwhelmingly positive; everyone grateful for their help and,rescue_volunteering_or_donation_effort,sympathy_and_support,0.9,
798833931084697601,RT @corinneambler: Some appreciative people out there #eqnz New Zealand Red Cross - Earthquake evacuees say Red Cross is wonderful,rescue_volunteering_or_donation_effort,sympathy_and_support,0.9,
798148696508506112,Surveillance video from inside a New Zealand golf store gives a sense of 7.8-magnitude earthquakes power.,other_relevant_information,infrastructure_and_utility_damage,0.8,
800833072014901256,RT @WREMOinfo: Hi weve seen the reports about the recent Earthquake in Japan. Civil Defence advise there is NO Tsunami threat to New Zeala,other_relevant_information,caution_and_advice,0.9,
798347803973980160,I am extremely proud of my partner who is part of MFATs emergency response team and went a second successive night without sleep. #eqnz,rescue_volunteering_or_donation_effort,sympathy_and_support,0.9,
797909819512344577,rocking and a rolling last night. Rather violently I must admit. Plenty of aftershocks to help us not forget,other_relevant_information,not_humanitarian,0.9,
798236564757315585,Back to work Tuesday morning gift with torrential rain in Wellington and other parts of the southwest of the North Island! #earthquake #eqnz,other_relevant_information,not_humanitarian,0.9,
800524133620555776,"As @Wellington_NZ starts a new week after #eqnz, thoughts on taking care of u &amp; yr teams from @Sarb #pleaseshare",sympathy_and_support,caution_and_advice,0.85,
797872214833971201,Sick of all these aftershocks tbh #EQNZ,not_humanitarian,caution_and_advice,0.8,
798388199290765315,With the Stats bldg issue &amp; the 1 on Molesworth st looking marginal now is the time for Wellington to check ALL buildings pre the next #eqnz,other_relevant_information,infrastructure_and_utility_damage,0.9,
798038402700439552,RT @g0ttaWearShades: All these aftershocks got me like #eqnz,not_humanitarian,caution_and_advice,0.8,
797815388037779456,Hey @WgtnCC is the tap water safe to drink in Wgtn? Looks OK. No damage from #eqnz (so far) in southern hills.,other_relevant_information,caution_and_advice,0.9,
798759968635617280,Monday mornings devastating #eqnz upgraded from magnitude 7.5 to magnitude 7.8,caution_and_advice,other_relevant_information,0.9,
797962975805980673,that one was a bit rolly - building swayed for aaaaages. Rated 6.6 by Geonet (at this stage) #eqnz #nzearthquake,other_relevant_information,infrastructure_and_utility_damage,0.8,
797871056685932544,RT @NewshubNZ: CCTV footage shows the moment this mornings quake hit a supermarket in Nelson  #eqnz,other_relevant_information,infrastructure_and_utility_damage,0.9,
797818601264644096,The #Kaikoura tsunami gauge appears to have stopped? #eqnz,not_humanitarian,infrastructure_and_utility_damage,0.85,
798037491949256704,Our thoughts go out to all those affected by the New Zealand earthquake overnight. Important advice:,sympathy_and_support,caution_and_advice,0.9,
798220714432024576,"RT @1NewsNZ: Roads, rail and ports: What you need to know a day after the earthquake:",other_relevant_information,infrastructure_and_utility_damage,0.9,
798348492984827904,@SBSENZ My family was a recipient of @NZRedCross aid post #chch #eqnz Our claim had been fraudulently collected by a tenant. They sorted it.,not_humanitarian,rescue_volunteering_or_donation_effort,0.9,
797878812348325888,"Doing a site inspection in parkland. All I can hear are birds and the tsunami sirens, very very unsettling. #eqnz",other_relevant_information,caution_and_advice,0.85,
798666915073753088,RT @JimRose69872629: How to get back to the eastern suburbs from the CBD after an earthquake #eqnz,not_humanitarian,caution_and_advice,0.9,
