_order	tweet_id	tweet_text	class_label
3	797958935126773760	Noticing a lot of aftershocks on eqnz site, but we seem not to be feeling them. What about the rest of Wellington?	sympathy_and_support
10	798383302466007041	RT @ashsparkle: Ok I will donate to any kickstarter that will rescue these poor sweet stranded cows whos with me #eqnz	rescue_volunteering_or_donation_effort
13	798027556041560064	Its great to see celebrities giving out their prayers for the earthquake that happened in New Zealand!	sympathy_and_support
14	797796814149648384	RT @keahicory: TSUNAMI SIRENS HAVE JUST GONE OFF IN LOWER HUTT #eqnz	caution_and_advice
27	798356607763554304	Most of the dramatic damage to buildings looks to be again masonry brick construction. #eqnz #wellington	infrastructure_and_utility_damage
36	797797312441352192	RT @tfnow: Prayers &amp; thoughts to the people of New Zealand affected by the earthquake &amp; tsunami. Stay safe! ❤️἟3἟F἟3἟F἟3἟F἟3἟F#eqnz	sympathy_and_support
38	797963854789505024	RT @BeeFaerie: Really, @nzherald? The rescue efforts are deadly? #GetMoreSubbies #eqnz	not_humanitarian
48	798687700844822528	Sad to hear about the damage to the Oahu waterfall. We were there on Saturday with one resident seal pup #eqnz	infrastructure_and_utility_damage
52	797909819512344577	rocking and a rolling last night. Rather violently I must admit. Plenty of aftershocks to help us not forget	other_relevant_information
53	797959015577882629	Winds are strengthening as storm force gales and heavy rain expected in quake-affected areas. Updates:  #eqnz	caution_and_advice
58	797872214833971201	Sick of all these aftershocks tbh #EQNZ	not_humanitarian
60	798342891508678656	RT @NewshubNZ: Two strong aftershocks measuring 5.7 and 5.9 have struck on the East Coast of the South Island  #eqnz	caution_and_advice
63	800425525818724352	Been a hard week, Im still a bit on edge but others far more affected by #eqnz so sharing my happy place I put together yesterday #garden	sympathy_and_support
68	798640998746161152	RT @RHYTHMANDVINES: Get @hamishpinkham on the comedy stage. Donate to our #eqnz fundraiser here:  #tumbleandweeds ht	rescue_volunteering_or_donation_effort
70	797928362928848897	Big damage in #NewZealand ἟3἟F from the #Earthquake - luckily we were in the North Island. Heading south next week though if ferry is open	infrastructure_and_utility_damage
89	798666915073753088	RT @JimRose69872629: How to get back to the eastern suburbs from the CBD after an earthquake #eqnz	not_humanitarian
102	798072416702369792	@_59luis evacuated last night and many still without power, water and tsunami threats. Appreciate your support.	displaced_people_and_evacuations
103	797913770173427712	RT @HuttNZ: #Hutt status buildings closures etc following #eqnz and wild weather from early this afternoon	other_relevant_information
108	797930611390304256	RT @amworldtodaypm: #earthquake on #NewZealand South Island kills two, aftershocks reach North Island	injured_or_dead_people
112	798373885083205633	Purple areas in these photos are the seabed uplift due to the 7.5 eq! Nature has incredible power! #eqnz	other_relevant_information
113	771447564960792576	Tsunami warning cancelled. Rubberneckers can leave the beaches now. #eqnz #earthquake	caution_and_advice
139	797918020907581440	so thats what a tsunami warning sounds like. bit different from a tornado warning! #eqnz	caution_and_advice
155	798009141822365696	Last night 7.8 magnitude earthquake #EQNZ was terrifying. Alhamdulillah, no one was hurt even	not_humanitarian
162	797905177105678336	Local politician, Stuart Smiths photo, reveals damage done following powerful #Earthquake in #NewZealand Kaikoura at Tirohunga flat	infrastructure_and_utility_damage
164	798672082770898944	Christchurch Civil Defence Emergency Management are on Twitter.  Follow them for info on #eqnz relief efforts. ^DR	rescue_volunteering_or_donation_effort
172	797962500784340992	RT @business: A massive earthquake has killed two people and caused widespread damage in New Zealand	injured_or_dead_people
191	771450301224222720	Sending our thoughts to people on the north-east coast of NZ. So glad the #tsunami warning has been cancelled.	sympathy_and_support
197	797893275784908802	So lucky. Our only damage from #eqnz was this ugly 1970s light fitting that no longer works. Hope everyone is safe and well!	sympathy_and_support
211	797840209077420032	RT @MarlDistCouncil: #eqnz update on Info on road closures, tsunami warning, power outages, welfare centres and supermarkets.	other_relevant_information
224	800588086233022464	#earthquakenz ya gotta feel 4victims having 2 deal with #eqnz ,Far worse4 @ACCNZ accident vicitms.its ther body they wont fix or compensate	sympathy_and_support
230	798748955731316736	RT @LucyHockingsBBC: Thinking of you all at home. I can only imagine how scary this must be with aftershocks and tsunami warnings. Stay saf	sympathy_and_support
232	798045447151419392	RT @gtiso: I take it back, mother nature. If there is one thing I can go along with, it is the upending of golfing supplies.	not_humanitarian
249	797987638397587456	RT @Angie_Baci: Heart goes our to people of Wellington New Zealand after earthquake. Stay strong. My thoughts n prayers with you xxx	sympathy_and_support
