_order	tweet_id	tweet_text	class_label
7	1167671617528483840	Make sure to support organizations such as @Americares as they prepare for disaster relief! Find organizations dedicated to relief from Natural Disasters here:	rescue_volunteering_or_donation_effort
12	1167526226195410944	RT @PlanoJeff: If Dorian doesn’t completely demolish Mar a Lago then thoughts and prayers” are absolutely useless.	not_humanitarian
43	1167839087719378944	Just thinking about all the east coast beaches that will be destroyed after Dorian ὡ4	not_humanitarian
100	1168194996530343936	BREAKING NEWS: LIVE UPDATES: Catastrophic damage already reported across Marsh Harbour on the Abaco Island in the Bahamas. Massive wind gusts, heavy rainfall right now: Hurricane Dorian only miles away	infrastructure_and_utility_damage
187	1168294709275631617	Maybe people will listen to the NHC when they say it; stay in shelters	other_relevant_information
204	1168342812401840128	If the store is open but has a limited menu, youve probably gotten some damage. If the store is completely closed, you’re in a disaster zone.	infrastructure_and_utility_damage
239	1168004936958976000	Thoughts and prayers for everyone on the southeast coast of America. Stay safe during Dorianὡ4ὤFἿC The Bahamas:	sympathy_and_support
332	1167655401149435904	#repost by @linetalkerspodcast Hurricane Dorian is on its way, and Linemen are ahead of the storm as usual. Keep these guys in your thoughts and prayers. #StormSoldiers #StormSeason #LineLife #LinemanSafety #JourneymanLineman #StaySafe #Electricity #Storms	sympathy_and_support
351	1168388079687819264	Some of the coastal counties have #evacuation plans in place because of #hurricaneDorian | @RAsaWFTV spoke with @FHPOrlando about what happens on the #bridges | Get all of your evacuation info here:	displaced_people_and_evacuations
407	1167959042574049280	OMG!! Im in the cone of uncertainty. Better get food and water for 7 daysὠ2 #Dorian2019 #HurricaneDorian	caution_and_advice
459	1167505875734544384	RT @MiamiHerald: South Florida volunteers set up community supply center ahead of Hurricane Dorian	rescue_volunteering_or_donation_effort
464	1168335314022281217	Mandatory evacuations are on the horizon. #hurricanedorian	displaced_people_and_evacuations
504	1168269583683215360	@ToyaBK79 So how about tweeting some links of legitimate charities for us to donate to? #Bahamas #HurricaneDorian	rescue_volunteering_or_donation_effort
506	1168306998120722432	State officials have made it abundantly clear today that they are not underestimating the strength of Hurricane Dorian. Heres a running list of stories we have today on storm prep, beginning with an intense warning from Gov. Ron DeSantis:	caution_and_advice
