_order	tweet_id	tweet_text	class_label
39	902914125876961280	He never went to Houston! Visiting Corpus Christi (no major damage) and Austin (no damage) is not witnessing first hand	not_humanitarian
114	902686798635188225	Our ❤❤ go out to all those affected by this storm.	sympathy_and_support
157	902715301254623232	Who cares what shoes she is wearing.. Ppl #Harvey2017 ruined Texas.. These ppl need help! Geez!	other_relevant_information
203	901779382846361600	Two confirmed deaths because of Harvey, plus updates on damage done &amp; what to expect moving forward.	injured_or_dead_people
265	903377594627837957	Here are some of the latest images showing #HurricaneHarveys destruction. Photos: Gerald Herbert, AP	infrastructure_and_utility_damage
351	902857230185320448	Ann, why dont you get back to work scaring the crows away from crops.	not_humanitarian
424	902649214240526341	Barker Reservoir at Westheimer Parkway &amp; FM 1093. #HoustonFlood #HurricaneHarvey #houston #westside #barkerreservoir	other_relevant_information
499	902847307649036288	At 6 on #GMR8- • @AJonesKAIT tracks where #Harvey unleashed a tornado • @MaggieRulli joins us w/ a live report on the devastation in TX	other_relevant_information
549	902651029287776256	Trump not mention Hispanics who die in #Harvey flood waters as he tours TX family of 6 HPD officer drowned	injured_or_dead_people
560	902650031492255744	Get involved, guys. Even a few bucks means something. #HurricaneHarvey	other_relevant_information
589	901914327954927616	Trump will travel to Texas on Tuesday to survey Hurricane Harvey damage	infrastructure_and_utility_damage
604	903052478542905344	7pm CDT Wed: While #Harvey now tropical depression, catastrophic flooding continues. In some areas for rest of week.	infrastructure_and_utility_damage
622	901281851184222210	@beautifuIness Good luck. It would be a blessing cause all my make-up is probably destroyed by #HurricaneHarvey  #PrayersforTexas #PrayforVictoria	infrastructure_and_utility_damage
655	902850545274286080	VIDEO: @DaytonMBB, @SinclairMBB and @WSURaiders among those donating to @CoachSampsonUHs Houston relief efforts.	rescue_volunteering_or_donation_effort
656	901822567060733952	Please donate. Parts of Texas completely devastated. More flooding to come. #Harvey	rescue_volunteering_or_donation_effort
664	903632549469192193	.@mattgutmanABC with a @USNavy rescue operation rushing to evacuate a shelter in Beaumont, Texas. #Harvey	rescue_volunteering_or_donation_effort
690	902632956472287232	NY &amp; NJ &amp; CT Dems will take the high road, supporting #Harvey2017 aid to Texas	rescue_volunteering_or_donation_effort
747	902737965654429696	Number of confirmed deaths from hurricane Harvey: 18 Number of dead mentioned by the Pretender during his TX ego trip: 0 #sociopath	injured_or_dead_people
758	903598265257558017	Interested in #volunteering? In need of volunteers? Heres where you can sign up #Harvey #HoustonStrong @kprc2	rescue_volunteering_or_donation_effort
777	902916010700926981	Damage at landfall on the middle #Texas coast video from Port #Aransas South Jetty  #HurricaneHarvey via @spann	infrastructure_and_utility_damage
850	902884479412391936	#Houston flooding evacuees overwhelm main evacuation shelter, @CBSThisMorning rpts:  #Harvey	displaced_people_and_evacuations
851	903045392132186113	PPL POSTING EVAC SOS 4 PT ARTHUR, #USCG OPERATORS THEY NEED FOLLOWING INFO 2 HELP PLZ RT #PortArthur #Beaumont #Harvey #Orangetx #Houston	displaced_people_and_evacuations
877	902604386974748672	That is correct. Im a native Houstonian &amp; all of my family are there. This is probably the worst flooding yet but hurricanes do this.	other_relevant_information
886	903445867218092032	If #HurricaneKatrina was the global climate change appetizer for the US, &amp; #HurricaneHarvey is the first course, well be dead by dessert.	other_relevant_information
990	903701911077097472	Experts say dont panic about gas supply despite Harveys damage.  #HurricaneHarvey Read:	infrastructure_and_utility_damage
1009	903360883686068226	Want to know where to give in the wake of #Harvey? Well be sharing links all week. First on the list, Red Cross.	other_relevant_information
1120	903360830561030144	A few tips from @UTiSchool on how to save family treasures from water damage caused by #HurricaneHarvey	infrastructure_and_utility_damage
1126	903627750220681217	IMAGES AVAILABLE: NOAA has been conducting overflights to assess the damage so far from #Harvey along the Gulf	infrastructure_and_utility_damage
1137	902841909588131840	Beware of Hurricane Harvey Relief Scams — Krebs on Security:	caution_and_advice
1225	903649955344199681	Crew put up temporary dams to block water from going over I-10. @NBCDFW #Harvey	infrastructure_and_utility_damage
1247	902656015128301576	My thoughts &amp; prayers are heavy for Houston &amp; the surrounding areas being affected by Hurricane Harvey!	sympathy_and_support
