_order	tweet_id	tweet_text	class_label
5	731976125279289349	Active Fires - Ontario  #on411 #onfires #wildfire #manitoba411 #mbfires	caution_and_advice
14	729750747462557697	If can, Please donate directly to Canadian Red Cross through the Energy Together: Alberta Wildfire Relief portal.	rescue_volunteering_or_donation_effort
34	732013993112555521	Heres the latest update for the Fort McMurray monster wildfire, courtesy of the Alberta Government: The fire	other_relevant_information
42	732996545654722560	Come down to our Cafe and help support those affected by the wildfire. #yyc#ymm#fsfinancial#MOC	rescue_volunteering_or_donation_effort
61	729416589347454976	RT @AngelsofFur: Thoughts &amp; prayers go out to @FMSPCA &amp; the people of #FortMcMurray &amp; surrounding areas caught in the #wildfires.	sympathy_and_support
121	731336191140724736	Prime Minister Trudeau and Premier Notley toured Fort McMurray today to assess the damages from the wildfire.	infrastructure_and_utility_damage
123	728665610612310022	RT @windspeakernews: Donate to Red Cross to assist wildfire evacuees:  image: @GlassBuffalo #ymmhelp #ymmfire http	rescue_volunteering_or_donation_effort
141	728789625460809728	RT @ctvedmonton: LIVE NOW: Red Cross and Ralph Goodale speak about wildfire:  #ymm #ymmfire #yeg	rescue_volunteering_or_donation_effort
156	730047825787027456	Cross-country fundraiser to restore victims of Fort McMurray wildfire | Windspeaker	rescue_volunteering_or_donation_effort
157	735238915141947393	BC Wildfire Service is sending 98 firefighters to #FortMcMurray #ymmfire &amp; 100 firefighters to northern Ontario to help battle wildfires	rescue_volunteering_or_donation_effort
158	729740231381901312	#ymmfire @JustinTrudeau told other countries we dont need ur help to fight the #ymmfire  ur king doesnt care	not_humanitarian
162	728623752293027840	Donations flowing in locally to Red Cross for Alberta wildfire victims  #AlbertaFires #RedCross	rescue_volunteering_or_donation_effort
164	734986101824196609	Comprehensive re-entry booklet for #ymm residents. No detail overlooked.	not_humanitarian
184	729040994033934337	Donations to @redcrosscanada for #FortMacFire are at C$44m; Govt will match $ for $. Canadians helping each other!	rescue_volunteering_or_donation_effort
187	729494379367387136	RT @hklawson: @SheilaGunnReid Wow! From the safety of their comfy homes, they damn the livelihood, burned homes of other Cdns.	infrastructure_and_utility_damage
203	728825504711647232	Tragic what happend up there so many homes gone	infrastructure_and_utility_damage
231	735169417718308864	RT @NorthShoreEMO: Practising evacuation notification today in preparation for wildfire season @NVanDistrict @WestVanDistrict @CityOfNorthV	displaced_people_and_evacuations
247	731308025798004736	RT @shaunashome: @DogBroccoli #ymmfire Search these high-resolution satellite maps of the damage	infrastructure_and_utility_damage
257	729933891449016321	2,400 structures destroyed | Sudbury Star	infrastructure_and_utility_damage
260	728645835244883968	Syrian refugees reach out to help victims of Fort McMurray wildfire. Canadians helping Canadians.	rescue_volunteering_or_donation_effort
277	728652843318714368	6 Cdn oil / gas associations jointly launch Red Cross wildfire funding portal  () #ymmfire	rescue_volunteering_or_donation_effort
278	729743286093537280	Atlantic provinces commit $250,000 to Alberta wildfire relief: Fort McMurray has long helped support the Atla	rescue_volunteering_or_donation_effort
284	732351665039278080	RT @YourAlberta: All camps north of #ymm, up to and including Ruth Lake Camp, &amp; all camps that use Aostra Rd are to evacuate #ymmfire	displaced_people_and_evacuations
285	732315364172828672	6 Ways to Help Victims of the Fort McMurray Wildfire -	rescue_volunteering_or_donation_effort
294	733691493588865026	Wildfire Evacuee Transitional Accommodation Benefit &amp; other financial assistance. #ymmfire	displaced_people_and_evacuations
299	729116765813276672	the Vice Versa bowling bag is up until 10pm tomorrow!! Please help raise funds for the Alberta Wildfire 2016.	rescue_volunteering_or_donation_effort
300	733633961830711297	The May24 long wknd will be much longer than normal for 1000s of displaced #FortMac #wildfire families living in temp shelters. Send hugs	displaced_people_and_evacuations
309	730395501607059456	Fort McMurray wildfire: Red Cross has raised $60 million and counting  No one asking how much they will spend??	rescue_volunteering_or_donation_effort
322	728688168464080896	RT @EComm911_info: Our thoughts go out to emerg responders &amp; firefighters on the front line. Donate to @redcrosscanada #ymmfire .	sympathy_and_support
323	728615718430744576	RT @Jamie_DornanCan: Ive just donated. Our government matches ur donation to redcross.ca. Pls help us survive this apocalyptic tragedy. ht	rescue_volunteering_or_donation_effort
325	732800067124498433	New wave of wildfire evacuations hit Alberta oil sands camps -  #GoogleAlerts	displaced_people_and_evacuations
333	730770300397359104	The work lobby is piling up with donations for wildfire evacuees. #ymmfire @ Calgary, Alberta	rescue_volunteering_or_donation_effort
347	733451122011181056	Alberta wildfire smoke descends on Edmonton: Environment Canada issued an air quality advisory Thursday after	caution_and_advice
351	732266518680076288	Out-of-control wildfire forces new evacuation in the Municipal District of Greenview:	displaced_people_and_evacuations
354	730020846811549696	Canada wildfire leaves trail of destruction: Homes have been burnt to the ground and wreckage of blackened an	infrastructure_and_utility_damage
362	730768552412618752	Weve posted updated information regarding temporary claims centres on our Northern Alberta Wildfire page.  #YMMfire	other_relevant_information
365	729720811385458689	Massive Wildfire In Fort McMurray, AB - Donate via @redcrosscanada. more information here:	rescue_volunteering_or_donation_effort
367	732730026710327300	RT @LoisLeeTV: Two homes explode in Fort McMurray; 10 buildings destroyed Wildfire now 5x size of NYC.	infrastructure_and_utility_damage
