_order	tweet_id	tweet_text	class_label
105	902633192485564417	. @cassandrajar got the rest of the story behind the #HurricaneHarvey photo by @louisdeluca  #HoustonStrong	other_relevant_information
111	903663254144090113	Hurricane Harvey: 70% of home damage costs arent covered by insurance  #business #news #update #money #kgglobal	infrastructure_and_utility_damage
128	902792148365475840	12 #CERT members w/ #NAVFAC Southeast deploy from #NASJacksonville for Texas to evaluate base damage #Harvey #Military #Jacksonville #NASJax	infrastructure_and_utility_damage
158	902639378710847489	#APHIS is positioning staff to aid producers in areas where #HurricaneHarvey flooding may cause further damage.	infrastructure_and_utility_damage
199	901744930434973696	Despite being downgraded to a tropical storm Harvey continues to causewidespread flooding in TX. The latest @ 6AM!	other_relevant_information
220	903694628100214785	Hurricane harvey leaves destruction in its wake	infrastructure_and_utility_damage
319	903361604049358849	INSIGHT: Body camera footage shows the race to rescue a victim of the #Harvey flooding. More:	rescue_volunteering_or_donation_effort
363	901767484176568320	If you can, please donate money or if you have the time drive over and help rescue animals and get them to a temporary shelter!!	rescue_volunteering_or_donation_effort
391	902653539427782662	#TMXFamily - we are all behind each and every family member effected by #HurricaneHarvey.	other_relevant_information
408	903745532845187072	New fires at Texas chemical plant, as rescues continue in the wake of Hurricane Harvey | Breaking New Details | Tonight 6.30 @ABCWorldNews	rescue_volunteering_or_donation_effort
423	902656270796288000	Help us make room at #GBHS for the animals displaced by Hurricane Harvey by adopting our available animals for only $20 tomorrow - Sept. 3.	displaced_people_and_evacuations
452	902864166070968320	Heavy flooding in Beaumont and Port Arthur overnight as #Harvey moves (very slightly) to the east.	caution_and_advice
456	903496497198538753	Extraordinary photographs of destruction and resilience in Houston, from the great @philip_nyc	other_relevant_information
564	903463881724624896	Oh dear no. People, this is ALL ABOUT THE WATER. We will never get more water than what we have right this minute. Its ours to ruin. 😩👇	requests_or_urgent_needs
679	902918414683041797	not all lesbians are water benders, but all water benders are lesbians	not_humanitarian
692	902670769649483777	.@MuslimYouthUSA Is Helping Neighbours Hit By #HurricaneHarvy With Food And Supplies -via @indiatimes @HFUSA	rescue_volunteering_or_donation_effort
698	902638693751672835	Our business programs can help provide financial relief for damages to small businesses as a result of #Harvey.	infrastructure_and_utility_damage
759	902651549201174531	For any evacuees coming to #ATX you CAN bring your pets!! #HurricaneHarvey #everylifematters	displaced_people_and_evacuations
831	903485439826288640	What grade do you give President Trump in handling of The destruction caused by Hurricane Harvey? Vote and Retweet!!!!	other_relevant_information
852	901805533547687937	RT @LanaShadwick2: Harvey is pummelling Houston, floods and tornadoes. 5 dead.	injured_or_dead_people
885	902639358330585088	Why does Houston mayor @SylvesterTurner hate his residents? Told them not to evacuate? Disgraceful #Houston #Harvey	displaced_people_and_evacuations
988	902676758838829056	@OutFrontCNN I am still crying. That was so gut wrenching &amp; sad. We take so much for granted.May all who are suffering find the help they need. #Harvey	sympathy_and_support
1023	902688944738918401	#Harvey : Waters Still Rising as Death Toll From Storm Reaches 19 via @NYTimes #HoustonFloods #houstonmayor	injured_or_dead_people
1038	901831453373280256	This is our neighborhood. Our house is flooded. Cars likely destroyed. Were safe on the second floorfor now. #Harvey	infrastructure_and_utility_damage
1075	903504170627489792	After Hurricane #Harvey, Port Arthur residents remain stranded and homes still flooded, mayor says.	other_relevant_information
1128	903628069692248064	#fgf #feelgoodfriday Todays #FGF really needs no explanation--#HurricaneHarvey Please help	rescue_volunteering_or_donation_effort
1151	903746841682042880	Pittsburgh Aviation Animal Rescue Team (PAART)Bringing Texas Shelter Dogs To Pittsburgh « CBS Pittsburgh	rescue_volunteering_or_donation_effort
1191	903667996887011329	Hanging with the @PhillyFireDept in Angleton, Texas #Harvey @6abc. Check out our stories at 4 and 6	other_relevant_information
1199	902655134299295746	my houston friends: the ISGH is offering shelter in two mosques and also accepting donations that will go to evacuees. 👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼	rescue_volunteering_or_donation_effort
1214	902634097503346688	Our rescue workers are still a few hours out from Houston, but theyre en route to help animals in need! #HurricaneHarvey	rescue_volunteering_or_donation_effort
1288	902654637425254400	.@realDonaldTrump in Texas today, to Hurricane Harvey victims: What a crowd, what a turnout. LIKE ITS SOME FUCKING CAMPAIGN RALLY!!!!!	not_humanitarian
1305	901835364419203073	Almost a years worth of rain. Please keep Houston and the surrounding areas affected by Harvey in your thoughts	sympathy_and_support
1392	903613486537826304	SUPPORT AREA FOOD BANKS! @HoustonFoodBank @safoodbank @CTXFoodBank are all in need of donations to help #Harvey evacuees.	rescue_volunteering_or_donation_effort
1428	903377549694078976	Live in an area affected by #HurricaneHarvey? Here’s how to make sure your food &amp; water are safe following a flood.	caution_and_advice
1453	902647075694940162	Words of concern are meaningful, but donations get things done. #HopeforHouston	rescue_volunteering_or_donation_effort
1469	901143279911161856	Thousands evacuate as Hurricane Harvey bears down on Texas coast: Residents along a vast swath of the Texas coast	displaced_people_and_evacuations
