_order	tweet_id	tweet_text	class_label
16	729658483948302336	Great tale from @ReutersWinnipeg: #Canada firefighters battled blaze as own homes burned down	infrastructure_and_utility_damage
19	732558022246072320	Sutton’s Scott Shaw matching wildfire relief donations up to $100,000  #martinrumack	rescue_volunteering_or_donation_effort
23	728707244779540480	.@redcrosscanada is collecting donations to help those affected by wildfire in #FortMcMurray - Donate here:  #ymmfire	rescue_volunteering_or_donation_effort
26	735892659504435200	RT @Emily_Mertz: Fire Aid for #ymm concert includes: Corb Kund, Randy Bachman, Brett Kissel, Dean Brody WATCH LIVE:	rescue_volunteering_or_donation_effort
28	730115410851463172	Henry Schein Disaster Relief Hotline Open to Support Customers Alberta - Oral Health Group  via @Oralhealthgroup	rescue_volunteering_or_donation_effort
40	733975887302037505	RT @PAAlberta: Fort McMurray Wildfire Victims Might Suffer PTSD, Psychologist Says  via @epochtimes	other_relevant_information
44	729839195921993730	I wonder if @normmacdonald would care to donate to Norm MacDonald?	rescue_volunteering_or_donation_effort
70	729672616483553281	RT @ptbo_skeptic: just for compassionate kicks, lets pretend refugees from war-torn countries are actually evacuees from a northern Albert	not_humanitarian
71	729697352840142848	RT @komonews: 130 homes at risk from Chelan County wildfire -	infrastructure_and_utility_damage
81	728592492782882816	Our thoughts are with everyone affected by the wildfire in Fort McMurrary. How to Help:	other_relevant_information
93	728935137342164992	The @redcrosscanada says people have donated $30M for Fort McMurray wildfire relief #ymmfire	rescue_volunteering_or_donation_effort
108	730092506818355200	Students displaced by #ymmfire exempt from PATs &amp; Diplomas, with option to write @AlbertaEd	displaced_people_and_evacuations
129	728957421113233408	#America Lend a hand in #Canadian efforts to put these wild fires out	other_relevant_information
137	732374788317036544	UPDATE: Fort McMurray wildfire growth forces evacuation of work camps:  #ymmfire #ymm	displaced_people_and_evacuations
138	728628167859048450	RT @H_S_9: Thoughts and prayers go out to all affected by the wildfire in Fort McMurray, AB Donate here to help the victims	sympathy_and_support
142	728627298669240320	RT @JestDempsey: When fires are this big they begin to create Eco systems of their own	other_relevant_information
189	732098631881228288	Another great way to volunteer to help out #ymm evacuees Donation &amp; Distribution for Fort McMurray Wildfire - Edm	rescue_volunteering_or_donation_effort
211	730005945821048832	RT @CBCSuperiorMorn: Whats the latest on forest fires in northwestern Ontario? We check in with MNRF at 8:15 #tbay #kenora #ingolf #wildfi	other_relevant_information
212	728972015558905856	RT @MrSmithsGrade2s: A boy in Whitby holding a lemonade stand today to help wildfire victims. Please go if you can @whitby_shores. /	rescue_volunteering_or_donation_effort
218	728700423436046336	#Labatt replaces #beer with water to help evacuees during #yymfire - creative way to help!!	rescue_volunteering_or_donation_effort
222	729150813944209409	Blue Jays create auction for wildfire victims: There are signed photos by George Bell, Lloyd Moseby, Duane Wa	rescue_volunteering_or_donation_effort
228	728657041284321281	#FortMcMurray we care. We wish we could #raindance the #wildfire away. Thoughts with you.	sympathy_and_support
230	730449924224126976	Fort McMurray Update: Canadian Red Cross says CA$50 million ($39 million) will be given to Fort McMurray wildfire	rescue_volunteering_or_donation_effort
243	730248726464311296	Student loan information for post-secondary students, graduates and individuals affected by wildfire  #ymm	other_relevant_information
251	730494091801190400	Help those affected by the Fort McMurray wildfire by making a donation to the @redcrosscanada. Follow the link -&gt;	rescue_volunteering_or_donation_effort
255	729675384740925440	RT @edmontonjournal: Premier Rachel Notley to tour Fort McMurray wildfire damage today	infrastructure_and_utility_damage
265	733264902047948800	RT @CBCManitoba: Winnipeg musicians expect to raise $10K for Fort Mac, other wildfire victims	rescue_volunteering_or_donation_effort
272	728567265759662081	RT @VeesVoice: Not hockey but worth your time. Rex nails it, as usual. Donate to @redcrosscanada  #ymmfire	rescue_volunteering_or_donation_effort
