_order	tweet_id	tweet_text	class_label
2	1061239977282072577	At least 9 dead in California wildfires as tens of thousands flee homes Breaking News EmailsGet breaking news alerts and special reports. The news and stories that	injured_or_dead_people
39	1064131487505756161	SADLYᾑ4 Forensic recovery teams searched for more victims in the charred wreckage of the northern California town of Paradise on Saturday as the number of people listed as missing in the states deadliest wildfire topped 1,000.	missing_or_found_people
61	1066014969735581698	RT @SirPatStew: The @ASPCA is in California helping with animal rescue for those affected by the wildfires. Learn more here:	rescue_volunteering_or_donation_effort
65	1064643744396386304	Absolutely heartbreaking coverage of the California fires.	sympathy_and_support
75	1061705841248743425	The Latest: Historic footbridge destroyed in California fire	infrastructure_and_utility_damage
94	1062712674189000704	Canadians affected by destructive California wildfires speak out. 48 people have been killed, making this the deadliest wildfire in California’s history.	injured_or_dead_people
109	1062387765093064710	RT @OhNoSheTwitnt: Maybe the fires in California would be easier to fight if Trump would stop gaslighting.	not_humanitarian
140	1066043207572692992	@neeratanden @MollyJongFast Why waste money on this kind of polling? Feed the hungry. Help the California fire victims. Help Puerto Rico The productive possibilities are endless.	rescue_volunteering_or_donation_effort
190	1065283463861993472	They are almost home for #THANKSGIVING Our #Baytown #firefighters @BaytownFire are outside of San Antonio now making their way back with their caravan after fighting the #California #wildfires @KHOU @abc13houston @FOX26Houston @KPRC2 @HoustonChron	rescue_volunteering_or_donation_effort
270	1065780841459171328	@IWasHrren @hank_pannell @BreitbartNews Wonder if the Fires made California Hotter and what he says about that ? Now how efficient is his Manson for utilities ??	not_humanitarian
401	1064795245081063425	Instead of complaining about the smoke affecting classes, donate to the victims of the actual wildfire that has killed hundreds and made hundreds more homeless	rescue_volunteering_or_donation_effort
429	1061351914862977024	RT @DerekCressman: Here’s why the CA wildfires are happening. Not forest management.	not_humanitarian
442	1063443834821062659	Death toll rises in Californias Camp Fire as number of unaccounted for leaps — live updates 2 Masks Per Customer Welcome to Beijing, in America! #CampFire #California #CaliforniaWildfires #CaliforniaFires #CalFires #SanFrancisco  -SEVERAL VIDEOS -	injured_or_dead_people
450	1066462789093507072	So where are our sex workers that have been in the wake of the giant camp fire wiping out neighborhoods? Are yall safe? Do you need extra resources or help? DM me please.	requests_or_urgent_needs
462	1061504017912737792	RT @MarcJSpearsESPN: LeBron James said that the smoke from the California fires gave him a headache before the Kings game, but he felt fine	other_relevant_information
495	1065152112168824832	In a show of support on the hardcourt, Fremonts Ohlone College hosted Butte College in basketball and held a moment of silence to honor victims of the Camp Fire. A donation also was made by Ohlone.	rescue_volunteering_or_donation_effort
523	1061610170264899585	@realDonaldTrump You sit here mocking and threatening California as fires rage and have killed at least 25 people. You are a disgrace. #UnfitForOffice #TyrantTrump #TrumpIsTheEnemyOfThePeople	injured_or_dead_people
530	1064144406478036992	The Salvation Army has ways you can help those affected by the California wildfires. They provide food, personal necessities, and shelter to victims and first responders. Links below! @SalvationArmyUS for Del Oro:  for SoCal:	rescue_volunteering_or_donation_effort
