_order	tweet_id	tweet_text	class_label
86	1168222193739849729	Catastrophic damage near Marsh Harbour on the Abaco Islands in the Bahamas which is currently in the eye of #HurricaneDorian ὢ5ὣ3	infrastructure_and_utility_damage
96	1168390089396891648	Hurricane Dorian strikes Bahamas: Homes severely damaged, cars overturned, power lines down  #FoxNews $dax $spx BIG MOTHER FUCKDER ~ NATURE IS PISSED AT USA	infrastructure_and_utility_damage
136	1168337132848603136	More info on @Aerobridge efforts to mobilize GA pilots to assist with #HurricaneDorian recovery in the Bahamas and Southeast.	rescue_volunteering_or_donation_effort
183	1168255954355400705	I hope everyone is ok	sympathy_and_support
321	1168222814312292352	Y’all think we aren’t preparing and don’t know what we’re doing? God forbid Publix try and lighten the mood. Yes we’re all aware how bad a hurricane can be. Most of us have been living here our whole lives. Forgive me for finding some comic relief in this stressful time ὤ4	other_relevant_information
322	1168315799959814145	. @chefjoseandres As you did last hurricane season, could you retweet the shelter map for your followers? We’ll be sure to keep an eye on where your kitchens are to retweet, as well. Thank you, Chef, for all you do!  #HurricaneDorian2019 #hurricanedorian	other_relevant_information
377	1167558193976872962	Oh, no! Keep those puppers safe during the hurricane! Big Dog Ranch Rescue needs foster parents for dogs ahead of #Dorian” @dog_rates @dogfather #Florida	rescue_volunteering_or_donation_effort
378	1168038940374290432	This week’s photo of the week shows Miami-Dade Fire Rescue’s urban search and rescue (USAR) cache being loaded up for transport to Puerto Rico, where the USAR team – FL Task Force 1 – deployed to provide support to those affected by Tropical Storm Dorian.	rescue_volunteering_or_donation_effort
382	1167518841410379781	@spann @megtomwx @NHC_Atlantic So if the ridge was stronger to the north would that cause #Dorian to move on a more westward track; crossing over #Florida then entering the #GOM threatening other areas? #HurricaneDorian ἰ0ὠEἰ0	other_relevant_information
408	1168341209565290496	Ive been drawing a lot of comparisons between Dorians track and that of Hurricane Matthew in October 2016. Matthew tracked (in pink) 30-50 miles off the FL, GA coasts, causing extensive freshwater flooding, storm surge and beach erosion.	other_relevant_information
513	1167946232133603329	Is there a high potential of tornadoes with Dorian? Are they more common in any area of the storm? Small spin ups or is there a chance for a larger tornado? #hurricanequestions #twc	caution_and_advice
531	1167603027974471681	Hurricane Dorian Update #4 - 8/30/2019: Mandatory Evacuation Announced in Brevard County for Sunday at 8 a.m. -	caution_and_advice
543	1167798426966396928	Current projected track of #Dorian overlays #Matthew’s exactly reports @WJXT_Rebecca. Matthew hugged the coast and caused much damage at the beaches. Projections could still change.	infrastructure_and_utility_damage
546	1168213773745827840	#HurricaneDorian There is not enough xanax in the world for this shit. I am becoming terrified. And Cantore is here. Everything points to destruction if this stays on its current course.	infrastructure_and_utility_damage
560	1168241685698142210	New video shows catastrophic damage while the eye of Hurricane Dorian passes over the Abaco Islands. WARNING: Dont go outside while the eye passes over. You may be caught off guard when violent winds return from the opposite direction.	infrastructure_and_utility_damage
568	1167912823822807040	This is exactly why I love reading and learning about weather since I was in elementary school. Its just amazing how this looks so beautiful but can cause so much damage. That metrologist dream died when I was too late to get into calculus one ☹️	infrastructure_and_utility_damage
595	1168403682989367297	As most of y’all are already aware, Hurricane Dorian has hit multiple Caribbean nations. We would like to help the relief efforts by donating the following items. If you have anything that you would like to donate please contact me or any E-Board member. @SHSUCSO	rescue_volunteering_or_donation_effort
601	1167497071823327232	Well if HE said to prepare we had better go! He apparently didn’t order an air strike in time. Seriously though, be careful family and friends. Trump urges Florida residents to prepare for Hurricane Dorian  via @MailOnline	not_humanitarian
638	1168319276673093633	Storm Surge Warning for the coastline including #VeroBeach to #BocaRaton. Highest water levels will occur at high tide times. Those times approx. midnight and Noon. @WPTV #Dorian	caution_and_advice
725	1167811194591354881	@Raturirss @realDonaldTrump Instead of having a rally, the president should be going there to show support to those affected by Dorian.	not_humanitarian
789	1167597525836210178	Pet Friendly Shelters for #Dorian #Dontleavethembehind #HurricaneDorian #Florida #PetFriendlyShelters	rescue_volunteering_or_donation_effort
